game,date,date_display,draw_id,draw_slot,weekday,hour,numbers,bonus,source,source_csv,archive_segment,my_million,jackpot 
euromillions,2016-04-01,01/04/2016,2016027,,VENDREDI,,23 25 2 49 16,6 9,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-04-05,05/04/2016,2016028,,MARDI   ,,3 19 40 9 5,5 2,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-04-08,08/04/2016,2016029,,VENDREDI,,43 8 49 6 26,10 6,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-04-12,12/04/2016,2016030,,MARDI   ,,9 1 5 22 38,10 2,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-04-15,15/04/2016,2016031,,VENDREDI,,13 32 37 14 48,1 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-04-19,19/04/2016,2016032,,MARDI   ,,27 14 44 15 11,7 2,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-04-22,22/04/2016,2016033,,VENDREDI,,32 43 26 34 17,2 10,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-04-26,26/04/2016,2016034,,MARDI   ,,10 42 17 32 31,2 5,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-04-29,29/04/2016,2016035,,VENDREDI,,4 25 28 5 43,6 11,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-05-03,03/05/2016,2016036,,MARDI   ,,23 34 8 24 38,3 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-05-06,06/05/2016,2016037,,VENDREDI,,45 48 40 34 32,10 1,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-05-10,10/05/2016,2016038,,MARDI   ,,40 2 26 27 49,10 5,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-05-13,13/05/2016,2016039,,VENDREDI,,31 28 42 15 7,10 11,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-05-17,17/05/2016,2016040,,MARDI   ,,32 27 39 36 15,3 10,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-05-20,20/05/2016,2016041,,VENDREDI,,41 9 30 14 45,4 9,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-05-24,24/05/2016,2016042,,MARDI   ,,37 17 34 16 23,9 6,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-05-27,27/05/2016,2016043,,VENDREDI,,46 27 13 43 25,4 8,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-05-31,31/05/2016,2016044,,MARDI   ,,6 30 26 48 12,6 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-06-03,03/06/2016,2016045,,VENDREDI,,7 31 39 23 33,6 10,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-06-07,07/06/2016,2016046,,MARDI   ,,26 49 19 45 35,2 5,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-06-10,10/06/2016,2016047,,VENDREDI,,21 35 42 14 43,7 9,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-06-14,14/06/2016,2016048,,MARDI   ,,13 50 42 39 34,11 9,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-06-17,17/06/2016,2016049,,VENDREDI,,43 1 18 27 7,8 4,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-06-21,21/06/2016,2016050,,MARDI   ,,32 35 17 49 5,5 1,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-06-24,24/06/2016,2016051,,VENDREDI,,11 19 39 28 27,3 10,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-06-28,28/06/2016,2016052,,MARDI   ,,43 37 32 26 49,5 4,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-07-01,01/07/2016,2016053,,VENDREDI,,11 50 13 40 2,10 1,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-07-05,05/07/2016,2016054,,MARDI   ,,38 29 10 48 1,4 3,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-07-08,08/07/2016,2016055,,VENDREDI,,12 18 8 44 33,8 4,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-07-12,12/07/2016,2016056,,MARDI   ,,26 3 41 33 7,2 10,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-07-15,15/07/2016,2016057,,VENDREDI,,2 11 14 13 21,1 8,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-07-19,19/07/2016,2016058,,MARDI   ,,24 37 19 28 36,6 3,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-07-22,22/07/2016,2016059,,VENDREDI,,26 45 24 7 37,9 5,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-07-26,26/07/2016,2016060,,MARDI   ,,13 49 10 45 3,11 2,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-07-29,29/07/2016,2016061,,VENDREDI,,40 26 50 1 21,4 2,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-08-02,02/08/2016,2016062,,MARDI   ,,27 46 38 2 8,2 6,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-08-05,05/08/2016,2016063,,VENDREDI,,19 16 24 37 35,2 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-08-09,09/08/2016,2016064,,MARDI   ,,19 43 44 12 45,10 5,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-08-12,12/08/2016,2016065,,VENDREDI,,15 50 36 2 28,11 2,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-08-16,16/08/2016,2016066,,MARDI   ,,34 37 46 26 2,4 8,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-08-19,19/08/2016,2016067,,VENDREDI,,22 6 5 25 34,7 5,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-08-23,23/08/2016,2016068,,MARDI   ,,2 31 45 37 23,8 4,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-08-26,26/08/2016,2016069,,VENDREDI,,48 9 30 28 1,7 8,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-08-30,30/08/2016,2016070,,MARDI   ,,29 42 13 16 35,6 8,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-09-02,02/09/2016,2016071,,VENDREDI,,50 40 16 32 8,2 11,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-09-06,06/09/2016,2016072,,MARDI   ,,45 12 34 24 30,7 10,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-09-09,09/09/2016,2016073,,VENDREDI,,28 4 11 17 15,1 3,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-09-13,13/09/2016,2016074,,MARDI   ,,44 16 4 7 35,3 1,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-09-16,16/09/2016,2016075,,VENDREDI,,32 5 22 8 14,2 11,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-09-20,20/09/2016,2016076,,MARDI   ,,45 41 4 1 10,9 6,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2016-09-27,27/09/2016,2016078,,MARDI   ,,41 6 13 39 9,2 12,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-09-30,30/09/2016,2016079,,VENDREDI,,35 44 17 37 43,10 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-10-04,04/10/2016,2016080,,MARDI   ,,4 38 7 14 34,4 11,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-10-07,07/10/2016,2016081,,VENDREDI,,12 30 27 20 2,11 9,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-10-11,11/10/2016,2016082,,MARDI   ,,12 37 20 24 5,4 11,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-10-14,14/10/2016,2016083,,VENDREDI,,31 34 19 7 13,11 1,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-10-18,18/10/2016,2016084,,MARDI   ,,2 25 17 21 27,9 6,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-10-21,21/10/2016,2016085,,VENDREDI,,48 9 23 20 44,10 8,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-10-25,25/10/2016,2016086,,MARDI   ,,28 15 21 3 20,5 1,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-10-28,28/10/2016,2016087,,VENDREDI,,23 43 10 19 16,8 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-11-01,01/11/2016,2016088,,MARDI   ,,10 20 6 37 29,9 1,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-11-04,04/11/2016,2016089,,VENDREDI,,7 11 12 48 44,7 3,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-11-08,08/11/2016,2016090,,MARDI   ,,49 47 9 50 5,9 8,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-11-11,11/11/2016,2016091,,VENDREDI,,38 49 3 22 23,9 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-11-15,15/11/2016,2016092,,MARDI   ,,42 7 15 36 48,3 7,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-11-18,18/11/2016,2016093,,VENDREDI,,32 27 12 47 3,8 6,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-11-22,22/11/2016,2016094,,MARDI   ,,47 10 5 33 34,10 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-11-25,25/11/2016,2016095,,VENDREDI,,28 23 5 11 17,10 11,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-11-29,29/11/2016,2016096,,MARDI   ,,38 27 21 28 26,11 9,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-12-02,02/12/2016,2016097,,VENDREDI,,23 32 6 11 31,2 12,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-12-06,06/12/2016,2016098,,MARDI   ,,27 1 7 11 45,9 4,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-12-09,09/12/2016,2016099,,VENDREDI,,6 40 37 28 12,1 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-12-13,13/12/2016,2016100,,MARDI   ,,28 50 48 29 14,8 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-12-16,16/12/2016,2016101,,VENDREDI,,45 10 6 30 41,11 4,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-12-20,20/12/2016,2016102,,MARDI   ,,15 27 13 21 17,3 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-12-23,23/12/2016,2016103,,VENDREDI,,46 39 16 20 4,5 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-12-27,27/12/2016,2016104,,MARDI   ,,32 22 39 25 3,7 12,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2016-12-30,30/12/2016,2016105,,VENDREDI,,10 22 29 47 8,1 3,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-01-03,03/01/2017,2017001,,MARDI   ,,34 27 49 23 19,11 1,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-01-06,06/01/2017,2017002,,VENDREDI,,21 14 49 10 18,9 11,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-01-10,10/01/2017,2017003,,MARDI   ,,44 29 35 11 2,4 9,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-01-13,13/01/2017,2017004,,VENDREDI,,16 7 50 3 26,4 7,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-01-17,17/01/2017,2017005,,MARDI   ,,43 4 25 16 47,10 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-01-20,20/01/2017,2017006,,VENDREDI,,17 10 27 49 31,3 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-01-24,24/01/2017,2017007,,MARDI   ,,5 1 23 17 7,3 8,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-01-27,27/01/2017,2017008,,VENDREDI,,28 45 20 17 48,9 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-01-31,31/01/2017,2017009,,MARDI   ,,4 17 44 23 3,6 9,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-02-03,03/02/2017,2017010,,VENDREDI,,3 4 50 46 15,9 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-02-07,07/02/2017,2017011,,MARDI   ,,44 38 4 31 10,10 8,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-02-10,10/02/2017,2017012,,VENDREDI,,43 26 7 35 21,9 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-02-14,14/02/2017,2017013,,MARDI   ,,44 40 24 2 10,3 10,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-02-17,17/02/2017,2017014,,VENDREDI,,25 19 33 36 48,2 9,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-02-21,21/02/2017,2017015,,MARDI   ,,19 41 49 13 45,4 3,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-02-24,24/02/2017,2017016,,VENDREDI,,13 2 43 22 4,8 9,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-02-28,28/02/2017,2017017,,MARDI   ,,35 31 10 42 20,2 12,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-03-03,03/03/2017,2017018,,VENDREDI,,47 2 11 29 30,12 1,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-03-07,07/03/2017,2017019,,MARDI   ,,6 37 50 41 48,5 4,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-03-10,10/03/2017,2017020,,VENDREDI,,38 49 31 47 36,8 11,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-03-14,14/03/2017,2017021,,MARDI   ,,21 5 44 36 3,3 6,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-03-17,17/03/2017,2017022,,VENDREDI,,19 29 36 6 10,9 3,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-03-21,21/03/2017,2017023,,MARDI   ,,47 23 20 44 1,11 4,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-03-24,24/03/2017,2017024,,VENDREDI,,2 21 17 27 34,5 9,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-03-28,28/03/2017,2017025,,MARDI   ,,33 13 46 9 31,6 10,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-03-31,31/03/2017,2017026,,VENDREDI,,24 26 45 17 28,4 12,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-04-04,04/04/2017,2017027,,MARDI   ,,24 33 9 1 34,2 6,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-04-07,07/04/2017,2017028,,VENDREDI,,35 10 2 50 19,7 6,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-04-11,11/04/2017,2017029,,MARDI   ,,22 5 31 49 21,8 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-04-14,14/04/2017,2017030,,VENDREDI,,33 20 4 14 23,6 10,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-04-18,18/04/2017,2017031,,MARDI   ,,22 17 45 38 31,12 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-04-21,21/04/2017,2017032,,VENDREDI,,2 13 22 49 16,4 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-04-25,25/04/2017,2017033,,MARDI   ,,11 9 32 19 43,3 9,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-04-28,28/04/2017,2017034,,VENDREDI,,20 25 30 39 14,8 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-05-02,02/05/2017,2017035,,MARDI   ,,27 25 19 6 23,12 11,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-05-05,05/05/2017,2017036,,VENDREDI,,7 43 30 3 35,1 3,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-05-09,09/05/2017,2017037,,MARDI   ,,26 22 16 12 8,7 6,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-05-12,12/05/2017,2017038,,VENDREDI,,2 28 29 44 20,3 9,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-05-16,16/05/2017,2017039,,MARDI   ,,20 8 30 11 15,3 8,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-05-19,19/05/2017,2017040,,VENDREDI,,30 12 9 19 11,9 4,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-05-23,23/05/2017,2017041,,MARDI   ,,15 8 42 25 27,1 4,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-05-26,26/05/2017,2017042,,VENDREDI,,36 5 39 7 26,2 10,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-05-30,30/05/2017,2017043,,MARDI   ,,27 48 38 12 7,9 6,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-06-02,02/06/2017,2017044,,VENDREDI,,8 42 33 24 10,9 3,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-06-06,06/06/2017,2017045,,MARDI   ,,25 40 20 22 37,7 3,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-06-09,09/06/2017,2017046,,VENDREDI,,9 39 27 20 43,11 10,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-06-13,13/06/2017,2017047,,MARDI   ,,12 3 22 27 49,11 4,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-06-16,16/06/2017,2017048,,VENDREDI,,38 42 15 17 41,9 12,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-06-20,20/06/2017,2017049,,MARDI   ,,44 43 11 18 26,8 10,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-06-23,23/06/2017,2017050,,VENDREDI,,4 31 21 3 38,3 7,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-06-27,27/06/2017,2017051,,MARDI   ,,45 17 21 9 28,1 3,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-06-30,30/06/2017,2017052,,VENDREDI,,35 50 39 17 47,6 8,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-07-04,04/07/2017,2017053,,MARDI   ,,22 25 10 37 49,8 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-07-07,07/07/2017,2017054,,VENDREDI,,45 37 20 35 11,3 6,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-07-11,11/07/2017,2017055,,MARDI   ,,50 26 42 22 14,8 10,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-07-14,14/07/2017,2017056,,VENDREDI,,21 14 20 47 11,10 7,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-07-18,18/07/2017,2017057,,MARDI   ,,41 27 1 45 25,7 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-07-21,21/07/2017,2017058,,VENDREDI,,8 1 26 49 9,9 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-07-25,25/07/2017,2017059,,MARDI   ,,14 44 43 48 12,11 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-07-28,28/07/2017,2017060,,VENDREDI,,41 9 31 5 29,4 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-08-01,01/08/2017,2017061,,MARDI   ,,29 24 21 30 14,10 8,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-08-04,04/08/2017,2017062,,VENDREDI,,29 30 41 40 36,9 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-08-08,08/08/2017,2017063,,MARDI   ,,26 15 40 25 41,4 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-08-11,11/08/2017,2017064,,VENDREDI,,39 48 28 46 18,12 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-08-15,15/08/2017,2017065,,MARDI   ,,14 30 46 10 35,4 10,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-08-18,18/08/2017,2017066,,VENDREDI,,39 42 24 45 2,2 8,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-08-22,22/08/2017,2017067,,MARDI   ,,10 12 17 3 27,3 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-08-25,25/08/2017,2017068,,VENDREDI,,15 7 1 47 5,9 12,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-08-29,29/08/2017,2017069,,MARDI   ,,4 12 32 15 38,1 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-09-01,01/09/2017,2017070,,VENDREDI,,8 7 3 14 49,5 8,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-09-05,05/09/2017,2017071,,MARDI   ,,28 18 29 6 9,9 1,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-09-08,08/09/2017,2017072,,VENDREDI,,42 47 24 49 9,1 5,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-09-12,12/09/2017,2017073,,MARDI   ,,35 17 29 10 27,4 11,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-09-15,15/09/2017,2017074,,VENDREDI,,44 49 13 18 37,9 12,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
euromillions,2017-09-19,19/09/2017,2017075,,MARDI   ,,45 21 1 8 30,3 2,,C:\projets\jeux\archives\euromillions\euromillions_4\euromillions_4.csv,euromillions_4,,
